Block,0,128,00BA8A64,0,1,1,4294967295,0,0
Block,32,160,3DB115AF,0,1,1,4294967295,0,0
Block,64,192,9A0ABCFE,0,1,5,4294967295,0,0
Block,96,352,4D91A7F4,0,1,2,4294967295,0,0
Block,128,416,44CAA3A4,0,1,1,4294967295,0,0
Block,160,448,1E310F37,0,2,1,4294967295,0,0
Block,224,480,458FA0F1,0,16,1,4294967295,0,0
Block,704,512,D45D266D,0,7,1,4294967295,0,0
Block,928,480,C58E6C41,0,2,1,4294967295,0,0
Block,992,448,FE568F71,0,2,1,4294967295,0,0
Block,1056,416,D1A569C2,0,3,1,4294967295,0,0
Block,1152,448,6CF6EF5B,0,2,1,4294967295,0,0
Block,1216,480,68AECB04,0,2,1,4294967295,0,0
Block,1280,512,146CBECF,0,20,1,4294967295,0,0
Block,1920,480,7030B106,0,11,1,4294967295,0,0
Block,2240,448,7DEF2F05,0,5,1,4294967295,0,0
Target,1056,288,BE3E00B3,0,1,1,4294967295,0,0
TargetGate,1368,237,ECBBF204,0,1,1,4294967295,0,0
SavePointVeryHard,528,448,17AE2E95,0,1,1,4294967295,0,0
SavePointMedium,1080,384,105F7CFD,0,1,1,4294967295,0,0
SavePointMedium,1848,480,B8AA7666,0,1,1,4294967295,0,0
Target,960,256,579A28B9,0,1,1,4294967295,0,0
Target,1312,288,2D783F4D,0,1,1,4294967295,0,0
Target,1184,224,E51F99A6,0,1,1,4294967295,0,0
Target,1120,256,281BD441,0,1,1,4294967295,0,0
Target,1056,128,EEEDDF79,0,1,1,4294967295,0,0
Target,864,160,9571D444,0,1,1,4294967295,0,0
Target,896,384,E2CF8C62,0,1,1,4294967295,0,0
Target,1248,352,A60BE19B,0,1,1,4294967295,0,0
FireWall,2304,288,12467EE4,0,1,1,4294967295,0,0
FireWall,1728,352,BEE979CB,0,1,1,4294967295,0,0
Portal,2048,192,615F72F9,0,1,1,4294967295,0,0
Trigger1,2016,288,0C6FCFF1,0,1,6,4294967295,0,0
Triggered1,2304,416,11B0FF60,0,1,1,4294967295,0,0
Triggered1,2016,160,B9094302,0,1,1,4294967295,0,0
Triggered1,1728,480,169ED0FD,0,1,1,4294967295,0,0
Cloud,128,96,48E9D1ED,0,1,1,4294967295,0,0
Cloud,320,32,86379BAE,0,1,1,4294967295,0,0
Cloud,512,96,EF860914,0,1,1,4294967295,0,0
Cloud,736,64,34A60951,0,1,1,4294967295,0,0
Cloud,704,160,C421DD59,0,1,1,4294967295,0,0
Cloud,896,64,5D1C6247,0,1,1,4294967295,0,0
Cloud,1152,32,B8D8E75E,0,1,1,4294967295,0,0
Cloud,1376,32,966C08E2,0,1,1,4294967295,0,0
Cloud,1504,192,9DA6FAE8,0,1,1,4294967295,0,0
Cloud,1728,64,FDB51478,0,1,1,4294967295,0,0
Cloud,1856,160,E56D0158,0,1,1,4294967295,0,0
Cloud,2048,64,044799D1,0,1,1,4294967295,0,0
Cloud,2208,160,7E2091BF,0,1,1,4294967295,0,0
Cloud,2368,32,D71E9F18,0,1,1,4294967295,0,0
Cloud,32,32,F414F5EB,0,1,1,4294967295,0,0
PlayerStart,416,448,AB726358,0,1,1,4294967295,0,0
SpearInHand,448,416,D19EF9A5,0,1,1,4294967295,0,0
